#
4511.891	24.0	3.09	-0.343	-7.612	
4512.043	26.1	7.68	-2.203	-7.553	
4512.119	41.0	1.16	-1.790	0.000	
4512.134	42.0	1.38	-1.828	0.000	
4512.166	24.0	3.17	-2.076	-7.280	
4512.256	106.0	0.66	-3.366	0.000	3.47
4512.268	20.0	2.53	-1.900	-7.264	
4512.320	26.0	4.79	-2.944	-7.630	
4512.381	607.0	1.02	-1.898	0.000	7.63
4512.389	26.0	4.56	-1.942	-7.460	
4512.462	58.1	1.35	-1.060	0.000	
4512.468	607.0	1.02	-1.907	0.000	7.63
4512.560	39.0	1.40	-1.922	-7.680	
4512.661	22.0	3.40	-1.736	-7.530	
4512.695	25.0	4.67	-2.369	-7.770	
4512.706	106.0	0.67	-3.593	0.000	3.47
4512.717	106.0	0.67	-2.779	0.000	3.47
4512.718	23.1	3.80	-1.017	-7.850	
4512.734	22.0	0.84	-0.400	-7.593	
4512.856	27.1	3.09	-3.901	-7.910	
4512.875	106.0	0.84	-2.521	0.000	3.47
4512.895	74.0	2.25	-0.520	0.000	
4512.909	20.0	4.78	-1.599	-6.870	
4512.990	28.0	3.71	-1.470	-7.194	
4512.999	23.0	1.80	-1.672	-7.770	
4513.006	24.0	4.61	-2.133	-7.740	
4513.098	112.0	0.55	-1.623	0.000	1.34
4513.119	24.0	3.10	-2.525	-7.780	
4513.126	106.0	0.84	-2.489	0.000	3.47
4513.132	23.0	2.58	-1.571	-7.440	
4513.212	24.0	3.09	-2.157	-7.750	
4513.215	29.0	5.68	-1.097	-7.550	
4513.228	20.0	4.74	-1.749	-6.880	
4513.262	26.0	4.26	-3.072	-7.330	
4513.283	24.0	4.54	-1.433	-7.670	
4513.287	74.0	1.66	-1.140	0.000	
4513.311	75.0	2.54	0.790	0.000	
4513.323	28.0	4.42	-1.839	-7.530	
4513.330	60.1	0.06	-1.330	0.000	
4513.492	112.0	0.21	-2.688	0.000	1.34
4513.557	112.0	0.70	-1.861	0.000	1.34
4513.578	112.0	0.72	-1.905	0.000	1.34
4513.580	23.0	1.19	-2.567	-7.780	
4513.581	39.0	1.90	-0.443	-7.650	
4513.603	26.0	4.58	-1.907	-7.260	
4513.609	23.0	2.14	-0.940	-7.700	
4513.712	26.0	2.59	-4.279	-7.820	
4513.715	22.0	1.43	-2.250	-7.770	
4513.843	23.0	1.87	-2.940	-7.800	
4513.855	24.0	3.09	-3.121	-7.790	
4513.877	28.0	3.54	-2.938	-7.510	
4513.881	24.0	3.38	-3.431	-7.800	
4513.894	20.0	4.74	-0.958	-6.890	
4513.985	607.0	1.05	-1.612	0.000	7.63
4514.013	39.0	1.90	-0.190	-7.650	
4514.062	607.0	1.05	-1.624	0.000	7.63
4514.092	24.0	4.10	-2.635	-7.750	
4514.114	26.0	4.29	-3.156	-7.690	
4514.136	20.0	4.88	-1.868	-6.680	
4514.177	27.0	3.71	-0.738	-7.510	
4514.181	23.0	1.95	-0.600	-7.614	
4514.184	26.0	3.05	-2.050	-7.668	
4514.295	106.0	0.68	-2.761	0.000	3.47
4514.305	24.0	3.97	-2.457	-7.500	
4514.358	24.0	4.19	-0.360	-7.800	
4514.415	26.0	4.55	-1.036	-7.310	
4514.450	58.1	0.90	-1.480	0.000	
4514.458	24.1	5.67	-2.728	-7.858	
4514.473	24.0	2.91	-0.931	-7.310	
4514.502	26.0	3.93	-1.937	-7.520	
4514.504	64.1	1.37	-0.250	0.000	
4514.657	22.0	2.49	-2.088	-7.550	
4514.774	39.0	1.92	-1.173	-7.670	
4514.839	26.0	4.61	-3.694	-7.470	
4514.902	26.1	0.08	-8.781	-7.940	
4553.493	607.0	0.72	-2.100	0.000	7.63
4553.759	58.1	1.32	-1.320	0.000	
4553.827	41.0	0.74	-1.170	0.000	
4553.859	26.0	4.73	-3.933	-7.080	
4553.934	40.1	2.42	-0.570	0.000	
4554.011	24.0	4.10	-0.730	-7.750	
4554.026	22.0	2.48	-2.281	-7.550	
4554.031	56.1	0.00	-2.805	-7.651	
4554.031	56.1	0.00	-1.011	-7.651	
4554.032	56.1	0.00	-2.826	-7.651	
4554.032	56.1	0.00	-0.780	-7.651	
4554.032	56.1	0.00	-1.447	-7.651	
4554.032	56.1	0.00	-0.935	-7.651	
4554.034	56.1	0.00	0.026	-7.651	
4554.065	23.0	2.68	-1.591	-7.500	
4554.097	106.0	0.73	-2.704	0.000	3.47
4554.102	607.0	0.80	-1.996	0.000	7.63
4554.138	607.0	0.80	-2.025	0.000	7.63
4554.370	24.0	4.47	-2.129	-7.520	
4554.440	62.1	0.10	-1.250	0.000	
4554.451	26.0	2.87	-3.050	-7.217	
4554.465	39.0	1.90	-1.523	-7.670	
4554.517	44.0	0.81	0.070	0.000	
4554.530	106.0	0.73	-2.617	0.000	3.47
4554.545	58.1	0.50	-1.330	0.000	
4554.680	24.0	3.09	-2.233	-7.790	
4554.820	24.0	3.11	-0.819	-7.577	
4554.822	23.0	1.85	-3.081	-7.800	
4554.888	24.0	3.12	-2.400	-7.780	
4554.910	60.1	0.38	-2.420	0.000	
4554.988	24.1	4.07	-1.282	-7.764	
4554.988	64.1	1.34	-1.098	0.000	
4555.068	22.0	2.41	-0.637	-7.540	
4555.082	24.0	3.10	-0.348	-7.770	
4555.130	40.0	1.55	-0.210	0.000	
4555.137	60.1	0.56	-1.420	0.000	
4555.202	22.0	3.33	-2.289	-7.300	
4555.285	39.0	2.06	-0.426	-7.510	
4555.288	24.0	3.43	-1.200	-7.512	
4555.362	23.0	1.89	-1.382	-7.780	
4555.394	24.0	3.56	-3.551	-7.680	
4555.433	58.1	2.58	0.560	0.000	
4555.457	22.0	3.29	-1.585	-7.260	
4555.480	607.0	0.79	-2.025	0.000	7.63
4555.483	22.0	0.85	-0.400	-7.596	
4555.503	607.0	0.70	-2.100	0.000	7.63
4555.504	39.0	2.08	-0.873	-7.500	
4555.511	607.0	0.79	-2.056	0.000	7.63
4555.520	40.0	1.58	-0.320	0.000	
4555.563	607.0	0.70	-2.114	0.000	7.63
4555.588	23.0	2.74	-0.924	-7.530	
4555.608	58.1	0.79	-1.480	0.000	
4555.640	28.0	4.24	-2.659	-7.270	
4555.697	68.0	1.33	-0.203	0.000	
4555.748	26.0	3.27	-3.178	-7.770	
4555.882	112.0	0.59	-1.551	0.000	1.34
4555.887	26.1	2.83	-2.160	-7.883	
4555.894	112.0	0.77	-1.860	0.000	1.34
4555.924	112.0	0.43	-1.609	0.000	1.34
4555.968	26.0	4.56	-2.552	-7.370	
4556.086	26.0	2.95	-2.690	-7.810	
4556.103	26.0	3.94	-3.554	-7.510	
4556.126	26.0	3.60	-0.787	-7.540	
4556.130	60.1	0.06	-1.440	0.000	
4556.168	24.0	3.11	-0.780	-7.577	
4556.206	58.1	2.01	-0.330	0.000	
4556.282	22.0	2.66	-2.806	-7.580	
4556.361	24.0	3.11	-3.182	-7.790	
4556.387	26.1	7.69	-2.044	-7.553	
4556.500	62.1	1.00	-1.090	0.000	
4556.538	24.0	3.97	-2.977	-7.760	
4556.554	58.1	0.74	-2.130	0.000	
4556.627	62.0	0.39	-0.735	0.000	
4556.730	60.1	0.18	-1.350	0.000	
4556.751	23.1	3.76	-1.767	-7.860	
4556.819	607.0	0.79	-2.056	0.000	7.63
4556.854	607.0	0.79	-2.090	0.000	7.63
4556.880	41.0	0.62	-1.720	0.000	
4556.924	26.0	3.25	-2.710	-7.700	
4556.934	24.0	3.20	-1.593	-7.280	
4557.031	24.0	3.09	-3.985	-7.670	
4557.046	58.1	1.35	-0.870	0.000	
4557.131	23.0	1.86	-2.975	-7.800	
4557.184	26.0	4.08	-4.084	-7.780	
4557.225	21.0	2.61	0.250	-7.460	
4557.408	58.1	0.74	-1.090	0.000	
4557.436	58.1	0.46	-2.360	0.000	
4560.655	24.0	3.55	-3.337	-7.680	
4560.712	23.0	1.95	0.240	-7.760	
4560.866	26.0	4.61	-2.537	-7.500	
4560.958	58.1	0.68	-0.260	0.000	
4560.962	27.0	2.79	-3.165	-7.820	
4560.970	607.0	1.45	-1.774	0.000	7.63
4560.988	25.0	3.07	-3.585	-7.670	
4561.087	64.0	2.08	0.434	0.000	
4561.117	607.0	1.26	-1.510	0.000	7.63
4561.170	60.1	0.00	-1.650	0.000	
4561.173	25.0	3.07	-3.213	-7.670	
4561.177	62.1	0.43	-2.561	0.000	
4561.198	26.0	4.32	-1.310	-7.330	
4561.213	24.0	2.54	-3.080	-7.720	
4561.367	21.0	1.86	-2.079	-7.760	
4561.381	39.0	1.90	-1.372	-7.620	
4561.393	12.0	4.35	-3.020	0.000	
4561.413	26.0	4.42	-1.252	-7.320	
4561.430	26.0	2.76	-3.080	-7.790	
4561.432	24.0	3.43	-1.982	-7.780	
4561.479	607.0	0.66	-2.145	0.000	7.63
4561.509	24.0	4.10	-0.823	-7.750	
4561.523	24.0	4.61	-1.186	-7.720	
4561.534	607.0	0.66	-2.161	0.000	7.63
4561.557	58.1	0.93	-2.090	0.000	
4561.558	112.0	0.41	-1.907	0.000	1.34
4561.559	58.1	0.98	-1.900	0.000	
4561.569	23.0	1.89	-1.893	-7.780	
4561.732	26.0	4.56	-2.169	-7.400	
4561.769	607.0	1.26	-1.519	0.000	7.63
4561.782	607.0	0.77	-2.210	0.000	7.63
4561.785	607.0	0.77	-2.258	0.000	7.63
4561.822	39.0	1.90	-1.527	-7.620	
4561.840	60.0	0.46	-0.150	0.000	
4561.947	27.0	2.63	-2.253	-7.810	
4562.061	24.0	3.43	-2.721	-7.790	
4562.173	112.0	0.27	-2.403	0.000	1.34
4562.234	28.0	3.40	-2.679	-7.500	
4562.240	65.1	0.89	-0.910	0.000	
4562.253	23.0	1.85	-2.938	-7.790	
4562.276	23.0	2.57	-2.358	-7.440	
4562.322	23.0	1.80	-2.104	-7.770	
4562.359	58.1	0.48	0.210	0.000	
4562.450	26.0	4.73	-1.992	-7.180	
4562.512	67.0	1.04	-0.030	0.000	
4562.602	12.0	0.00	-10.207	0.000	
4562.628	22.0	0.02	-2.656	-7.699	
4562.682	607.0	1.24	-1.519	0.000	7.63
4562.734	607.0	1.24	-1.528	0.000	7.63
4562.816	26.0	4.73	-3.637	-7.120	
4562.916	607.0	0.76	-2.258	0.000	7.63
4562.919	607.0	0.76	-2.313	0.000	7.63
4563.018	27.0	3.97	-1.185	-7.520	
4563.044	58.1	0.23	-2.650	0.000	
4563.107	606.0	1.14	-0.148	0.000	6.25
4563.151	59.1	0.22	-1.068	0.000	
4563.220	60.1	0.18	-0.880	0.000	
4563.244	24.0	3.85	-0.540	-7.800	
4563.259	68.1	1.40	-0.489	0.000	
4563.275	20.0	4.43	-2.450	-7.150	
4563.295	25.0	3.08	-3.423	-7.670	
4563.363	58.1	0.90	-0.990	0.000	
4563.377	27.0	0.58	-5.285	-7.830	
4563.393	607.0	0.65	-2.161	0.000	7.63
4563.410	24.0	2.99	-1.920	-7.597	
4563.424	22.0	2.43	-0.448	-7.540	
4563.426	27.0	4.05	-1.929	-7.510	
4563.430	22.0	2.43	-0.140	0.000	
4563.446	607.0	0.65	-2.178	0.000	7.63
4563.586	74.0	2.46	-0.570	0.000	
4563.648	24.0	3.09	-2.926	-7.689	
4563.674	25.0	3.08	-3.154	-7.670	
4563.680	65.1	1.10	-0.490	0.000	
4563.751	607.0	1.22	-1.528	0.000	7.63
4563.757	22.1	1.22	-0.690	-7.850	
4563.823	607.0	1.22	-1.538	0.000	7.63
4563.878	27.0	3.63	-1.913	-7.510	
4563.882	26.0	4.55	-1.854	-7.280	
4563.950	25.0	3.08	-3.337	-7.670	
4563.981	27.0	3.63	-1.881	-7.510	
4564.070	62.1	0.00	-1.870	0.000	
4564.155	24.0	4.78	0.320	-7.645	
4564.170	27.0	2.88	-2.052	-7.810	
4564.215	22.0	1.46	-2.130	-7.770	
4564.287	23.0	1.93	-0.568	-7.720	
4564.343	26.0	4.37	-1.680	-7.300	
4564.390	39.0	1.31	-1.342	-7.750	
4564.522	41.0	1.50	-0.190	0.000	
4564.577	23.1	2.27	-1.220	-7.850	
4573.209	607.0	1.02	-1.648	0.000	7.63
4573.246	27.0	4.05	-1.318	-7.530	
4573.266	607.0	1.02	-1.661	0.000	7.63
4573.336	606.0	1.06	-0.155	0.000	6.25
4573.362	606.0	1.06	-0.161	0.000	6.25
4573.373	607.0	0.75	-2.538	0.000	7.63
4573.405	25.0	2.89	-4.046	-7.680	
4573.455	606.0	1.06	-0.167	0.000	6.25
4573.538	39.0	2.08	-0.396	-7.510	
4573.616	24.1	3.11	-4.439	-7.797	
4573.812	64.0	0.00	-1.125	0.000	
4573.814	607.0	1.00	-1.661	0.000	7.63
4573.852	56.0	1.57	-0.040	0.000	
4573.855	66.1	2.59	0.132	0.000	
4573.871	607.0	1.00	-1.674	0.000	7.63
4573.902	58.1	0.17	-2.910	0.000	
4573.976	607.0	0.76	-2.449	0.000	7.63
4573.980	28.0	3.40	-2.907	-7.510	
4573.983	21.0	2.61	0.366	-7.460	
4573.990	24.0	3.42	-3.080	-7.790	
4574.024	607.0	0.59	-2.272	0.000	7.63
4574.067	607.0	0.59	-2.294	0.000	7.63
4574.104	23.0	1.85	-2.730	-7.780	
4574.199	58.1	0.97	-2.130	0.000	
4574.215	26.0	3.21	-2.500	-7.184	
4574.315	73.0	0.00	-1.790	0.000	
4574.330	41.0	1.37	-1.600	0.000	
4574.398	607.0	0.99	-1.674	0.000	7.63
4574.442	607.0	0.99	-1.688	0.000	7.63
4574.449	24.0	3.08	-2.585	-7.800	
4574.502	40.1	2.43	-0.950	0.000	
4574.535	607.0	0.76	-2.376	0.000	7.63
4574.717	26.0	2.28	-2.970	-7.510	
4574.843	41.0	0.02	-1.540	0.000	
4574.860	57.1	0.17	-1.080	0.000	
4574.919	607.0	0.98	-1.688	0.000	7.63
4574.941	27.0	0.92	-4.100	-7.748	
4574.991	607.0	0.98	-1.702	0.000	7.63
4575.055	607.0	0.76	-2.313	0.000	7.63
4575.056	607.0	0.76	-2.376	0.000	7.63
4575.107	24.0	3.37	-0.970	-7.700	
4575.362	41.0	1.27	-1.400	0.000	
4575.412	607.0	0.96	-1.702	0.000	7.63
4575.476	607.0	0.96	-1.716	0.000	7.63
4575.511	22.0	2.50	-1.396	-7.560	
4575.520	40.0	0.00	-1.360	0.000	
4575.532	607.0	0.77	-2.258	0.000	7.63
4575.532	607.0	0.77	-2.313	0.000	7.63
4575.556	26.0	4.56	-3.911	-7.380	
4575.608	112.0	0.28	-2.369	0.000	1.34
4575.655	607.0	0.58	-2.294	0.000	7.63
4575.694	607.0	0.58	-2.317	0.000	7.63
4575.702	20.0	4.43	-1.331	-7.150	
4575.770	58.1	2.59	-0.160	0.000	
4575.779	26.0	3.30	-2.917	-7.820	
4575.816	26.0	3.88	-3.721	-7.520	
4575.852	607.0	0.95	-1.716	0.000	7.63
4575.900	58.1	0.74	-2.140	0.000	
4575.910	64.0	0.99	0.110	0.000	
4575.916	607.0	0.95	-1.731	0.000	7.63
4575.967	607.0	0.77	-2.210	0.000	7.63
4576.194	40.0	1.44	-1.030	0.000	
4576.208	70.0	2.23	0.095	0.000	
4576.263	607.0	0.93	-1.731	0.000	7.63
4576.265	106.0	0.78	-2.578	0.000	3.47
4576.292	26.0	4.65	-3.375	-7.250	
4576.312	607.0	0.93	-1.747	0.000	7.63
4576.326	59.1	0.42	-1.357	0.000	
4576.333	26.1	2.84	-2.920	-7.875	
4576.365	607.0	0.78	-2.166	0.000	7.63
4576.365	607.0	0.78	-2.210	0.000	7.63
4576.469	58.1	1.14	-1.050	0.000	
4576.480	60.1	0.06	-2.280	0.000	
4576.481	22.0	2.33	-1.780	-7.720	
4576.494	42.0	1.42	-1.481	0.000	
4576.519	26.0	3.64	-2.653	-7.810	
4576.590	66.1	0.10	-2.470	0.000	
4576.605	106.0	0.78	-2.518	0.000	3.47
4576.612	607.0	0.92	-1.747	0.000	7.63
4576.675	607.0	0.92	-1.763	0.000	7.63
4576.723	607.0	0.78	-2.126	0.000	7.63
4576.723	607.0	0.78	-2.166	0.000	7.63
4576.765	24.0	3.08	-1.694	-7.800	
4576.799	58.1	1.04	-1.600	0.000	
4576.953	607.0	0.91	-1.763	0.000	7.63
4576.998	607.0	0.91	-1.780	0.000	7.63
4577.017	607.0	0.79	-2.090	0.000	7.63
4577.042	607.0	0.79	-2.126	0.000	7.63
4577.061	22.0	2.16	-2.220	-7.740	
4577.079	20.0	5.05	-0.970	-6.980	
4577.106	606.0	1.03	-0.161	0.000	6.25
4577.106	606.0	1.03	-0.167	0.000	6.25
4581.417	28.0	3.60	-2.154	-7.500	
4581.467	20.0	2.52	-1.415	-7.330	
4581.508	26.0	3.24	-1.830	-7.173	
4581.513	27.0	3.77	-0.445	-7.500	
4581.588	62.0	0.10	-0.308	0.000	
4581.596	27.0	2.96	-0.092	-7.580	
4581.619	41.0	1.55	-0.030	0.000	
4581.627	58.1	0.81	-1.940	0.000	
4581.741	62.0	0.50	0.266	0.000	
4581.761	607.0	0.55	-2.394	0.000	7.63
4581.770	39.0	1.90	-0.673	-7.640	
4581.793	23.0	2.57	-1.824	-7.440	
4581.793	607.0	0.55	-2.423	0.000	7.63
4581.795	112.0	0.85	-1.783	0.000	1.34
4581.830	25.0	4.71	-1.242	-7.770	
4581.912	39.0	2.08	-0.574	-7.510	
4581.983	58.1	2.57	-0.430	0.000	
4582.002	24.0	3.45	-2.332	-7.780	
4582.029	21.0	1.86	-1.134	-7.730	
4582.050	58.1	1.01	-2.000	0.000	
4582.069	24.0	4.45	-2.596	-7.710	
4582.110	26.1	2.54	-5.946	-7.900	
4582.160	39.0	1.89	-0.910	-7.610	
4582.174	24.0	3.97	-2.491	-7.760	
4582.262	22.0	2.48	-2.039	-7.550	
4582.272	41.0	0.74	-1.220	0.000	
4582.281	26.0	4.61	-3.548	-7.450	
4582.289	26.0	4.58	-3.421	-7.320	
4582.290	40.0	1.83	-0.240	0.000	
4582.358	70.0	2.23	-0.412	0.000	
4582.391	64.1	1.25	-0.620	0.000	
4582.406	58.1	0.81	-0.950	0.000	
4582.407	27.0	4.11	-2.131	-7.470	
4582.413	112.0	0.67	-1.469	0.000	1.34
4582.422	24.0	4.11	-0.960	-7.750	
4582.498	58.1	0.70	-0.350	0.000	
4582.519	24.0	3.43	-1.845	-7.790	
4582.556	64.1	1.06	-0.570	0.000	
4582.830	26.1	2.84	-3.090	-7.883	
4582.853	58.1	1.01	-1.140	0.000	
4582.918	22.0	3.35	-1.311	-7.300	
4582.942	26.0	2.85	-2.879	-7.780	
4583.081	64.0	0.93	0.248	0.000	
4583.086	58.0	0.00	-1.075	0.000	
4583.128	26.0	4.37	-2.204	-7.300	
4583.184	607.0	0.55	-2.423	0.000	7.63
4583.216	607.0	0.55	-2.454	0.000	7.63
4583.409	22.1	1.16	-2.840	-7.850	
4583.719	26.0	3.11	-2.283	-7.760	
4583.779	23.0	1.95	-0.729	-7.770	
4583.829	26.1	2.81	-1.860	-7.879	
4583.898	24.0	3.01	-3.984	-7.646	
4583.964	606.0	0.98	-0.174	0.000	6.25
4583.964	606.0	0.98	-0.180	0.000	6.25
4583.991	26.1	2.70	-4.452	-7.892	
4584.033	60.1	0.20	-1.880	0.000	
4584.046	606.0	0.98	-0.187	0.000	6.25
4584.085	24.0	3.12	-1.784	-7.687	
4584.190	58.1	1.41	-1.310	0.000	
4584.233	40.0	1.48	-0.690	0.000	
4584.270	64.0	0.99	-0.378	0.000	
4584.306	24.0	3.09	-3.396	-7.800	
4584.402	26.0	3.69	-4.160	-7.540	
4584.443	44.0	1.00	-0.550	0.000	
4584.567	607.0	0.54	-2.454	0.000	7.63
4584.595	112.0	0.43	-1.884	0.000	1.34
4584.595	607.0	0.54	-2.488	0.000	7.63
4584.597	26.0	4.55	-0.345	-7.330	
4584.716	26.0	3.60	-1.766	-7.540	
4584.751	24.0	3.01	-1.930	-7.646	
4584.819	26.0	3.60	-1.466	-7.540	
4584.830	62.1	0.43	-0.650	0.000	
4584.910	25.0	4.83	-1.218	-7.790	
4584.925	23.0	2.90	-1.575	-7.490	
4584.934	24.0	3.38	-1.210	-7.700	
4585.019	21.0	1.85	-2.073	-7.730	
4585.075	24.0	3.45	-1.030	-7.512	
4585.159	20.0	4.55	-0.865	-7.240	
4585.243	20.0	4.44	-1.692	-7.150	
4585.314	39.0	1.92	-1.488	-7.670	
4585.339	26.0	4.61	-1.420	-7.270	
4586.222	26.0	3.02	-6.021	-7.800	
4586.230	26.0	4.37	-1.557	-7.320	
4586.265	25.0	4.66	-2.438	-7.770	
4586.366	23.0	0.04	-0.790	-7.724	
4586.367	112.0	0.47	-1.539	0.000	1.34
4586.560	22.1	5.06	-2.030	-7.640	
4586.620	60.0	0.46	0.217	0.000	
4586.649	27.0	4.11	-1.906	-7.450	
4586.690	25.0	4.42	-2.802	-7.590	
4586.835	74.0	1.18	-1.900	0.000	
4586.918	22.0	2.43	-1.840	-7.540	
4586.937	27.0	0.51	-4.067	-7.830	
4586.938	112.0	0.27	-2.439	0.000	1.34
4586.953	29.0	5.10	-0.050	-7.590	
4586.983	24.0	3.01	-2.311	-7.790	
4586.991	26.0	2.99	-3.349	-7.810	
4586.994	64.0	1.49	0.399	0.000	
4587.019	607.0	1.04	-1.898	0.000	7.63
4587.073	606.0	0.95	-0.181	0.000	6.25
4587.093	23.0	1.87	-2.351	-7.780	
4587.098	44.0	1.46	-1.950	0.000	
4587.101	606.0	0.95	-0.187	0.000	6.25
4587.105	607.0	1.04	-1.907	0.000	7.63
4587.127	26.0	3.57	-1.737	-7.728	
4587.194	606.0	0.95	-0.194	0.000	6.25
4587.196	607.0	0.53	-2.524	0.000	7.63
4587.226	607.0	0.53	-2.564	0.000	7.63
4587.264	24.1	6.49	-1.651	-7.787	
4587.392	23.0	1.94	-3.216	-7.760	
4587.394	28.0	4.27	-2.228	-7.270	
4587.658	26.0	4.42	-3.089	-7.310	
4587.720	26.0	3.98	-2.150	-7.174	
4587.737	22.0	2.50	-2.661	-7.550	
4587.750	27.0	4.05	-1.732	-7.530	
4587.817	24.0	3.09	-1.971	-7.800	
4587.871	24.0	3.01	-1.801	-7.790	
4587.908	66.1	1.79	-0.567	0.000	
4587.993	26.0	4.28	-2.751	-7.330	
4588.199	24.1	4.07	-0.627	-7.764	
4588.287	607.0	1.02	-1.907	0.000	7.63
4588.342	23.0	2.58	-2.349	-7.440	
4588.372	607.0	1.02	-1.917	0.000	7.63
4588.399	24.1	3.10	-4.542	-7.802	
4588.415	28.0	4.09	-2.407	-7.270	
4588.416	58.1	0.81	-1.260	0.000	
4588.457	607.0	0.52	-2.564	0.000	7.63
4588.482	607.0	0.52	-2.607	0.000	7.63
4588.523	112.0	0.50	-1.479	0.000	1.34
4588.541	26.0	4.30	-2.953	-7.330	
4588.729	27.0	0.43	-3.820	-7.830	
4588.746	74.0	3.25	0.560	0.000	
4588.974	23.0	1.96	-2.139	-7.770	
4588.988	106.0	0.81	-2.529	0.000	3.47
4589.003	22.1	1.58	-4.766	-7.820	
4589.165	58.1	1.52	-1.050	0.000	
