# Wavelength     ele     EP     newloggf  vdwaals    Do    EW     loggf    diff%   EWdiff
5373.709	26.0	4.47	-0.70	-7.123	nan	57.45	-0.86	-8.3	0.01
5374.123	112.0	1.04	0.136	0.0	1.34	0.48	-0.696	119.5	0.0
5374.145	26.0	5.03	-2.727	-7.28	nan	73.84	-2.727	91.7	-8.8
5374.27	112.0	0.73	-0.153	0.0	1.34	0.5	-1.106	86.2	0.0
5374.396	25.0	5.38	-0.205	-7.55	nan	3.6	-0.205	105.9	0.0
5379.574	26.0	3.69	-1.491	-7.575	nan	61.5	-1.514	1.5	-0.02
5380.287	112.0	1.06	-0.475	0.0	1.34	0.11	-0.6	20.8	0.0
5380.317	112.0	0.97	-0.675	0.0	1.34	0.11	-0.675	13.9	0.0
5380.325	6.0	7.68	-1.544	-7.37	nan	20.99	-1.616	4.5	-0.01
5381.015	16.0	7.87	-1.784	-6.71	nan	0.59	-1.823	2.1	0.0
5381.022	22.1	1.57	-1.876	-7.85	nan	58.21	-1.97	4.8	-0.02
5381.307	41.0	0.74	-0.212	0.0	nan	0.5	-0.212	0.0	0.0	
5381.770	27.0	4.24	-0.336	-7.51	nan	4.3	0.019	1868.4	0.0
5382.256	26.0	0.12	-8.998	-7.82	nan	0.03	-8.998	-0.0	0.0
5382.273	26.0	5.67	-0.518	-7.39	nan	30.77	-0.252	-17.5	-0.03
5382.987	58.1	0.17	-1.54	0.0	nan	1.2	-2.31	33.3	0.0
5383.378	26.0	4.31	0.421	-7.219	nan	197.21	0.645	34.7	0.01
5383.407	27.0	4.15	-0.776	-7.51	nan	1.97	-0.682	-13.8	0.0
5383.408	23.0	2.58	-0.38	-7.52	nan	0.88	-0.31	-22.6	0.0
5383.962	112.0	0.76	0.445	0.0	1.34	11.3	-1.214	136.7	-9.47
5384.055	23.0	3.27	-0.028	-7.44	nan	0.43	-1.012	97.2	0.0
5384.114	112.0	1.0	0.354	0.0	1.34	0.87	-0.709	149.9	0.0
5384.63	22.0	0.83	-2.844	-7.639	nan	1.6	-2.77	-2.7	0.0
5388.344	28.0	1.94	-3.39	-7.774	nan	13.9	-3.51	3.4	-0.01
5388.481	24.0	3.55	-3.559	-7.78	nan	0.02	-3.559	-0.0	0.0
5388.503	25.0	3.37	-1.674	-7.531	nan	5.68	-1.69	0.9	-0.01
5389.169	22.0	0.81	-2.35	-7.642	nan	8.9	-2.35	11.6	0.01
5389.485	26.0	4.42	-0.41	-7.159	nan	84.4	-0.41	-27.3	0.03
5389.501	64.0	1.31	-0.244	0.0	nan	0.0	-0.244	-0.0	0.0
5389.844	26.0	4.99	-1.508	-7.43	nan	10.94	-1.798	-12.7	0.0
5389.872	606.0	1.09	-0.374	0.0	6.25	0.43	-0.171	-118.7	0.0
5389.975	22.1	3.12	-3.76	-7.83	nan	0.09	-3.76	-0.0	0.0
5389.989	22.0	1.87	-1.135	-7.77	nan	8.51	-1.1	4.1	-0.01
5390.380	24.0	3.37	-1.016	-7.77	nan	10.1	-0.995	-2.1	-0.01
5390.523	22.0	0.81	-1.465	-7.81	nan	31.2	-3.38	55.9	0.0
5390.523	58.1	0.96	-1.191	0.0	nan	4.82	-1.91	93.1	0.0
5390.770	27.0	4.05	-0.844	-7.51	nan	0.5	-0.844	0.0	0.0
5391.33	112.0	1.02	-0.737	0.0	1.34	0.07	-0.612	-20.4	0.0
5391.339	24.0	3.37	-1.263	-7.77	nan	6.06	-1.178	-7.2	0.0
5391.366	24.0	4.54	-2.27	-7.78	nan	0.05	-1.145	-98.3	0.0
5391.459	26.0	4.15	-0.777	-7.53	nan	83.84	-0.777	23.7	0.05
5391.592	22.0	0.9	-3.37	-7.77	nan	0.41	-4.597	26.7	0.0
5391.620	606.0	1.19	0.556	0.0	6.25	6.66	-0.402	238.3	-3.8
5391.620	26.0	3.63	-2.20	-7.82	nan	31.7	-4.281	32.0	-0.01
5391.656	29.0	5.51	0.527	-7.59	nan	9.37	-0.638	182.6	-3.34
5392.015	26.0	4.8	-2.026	-7.32	nan	5.8	-1.831	-10.6	0.0
5392.331	28.0	4.15	-1.303	-7.192	nan	12.7	-1.32	1.3	0.0
5392.356	28.0	3.8	-3.813	-7.51	nan	0.1	-3.813	-0.0	0.0
5393.167	26.0	3.24	-0.746	-7.235	nan	164.54	-0.715	-4.3	-0.03
5393.251	112.0	0.7	0.46	0.0	1.34	0.0	-1.119	141.1	2.16
5393.262	23.0	1.87	-2.166	-7.78	nan	0.07	-1.791	-20.9	0.0
5393.391	112.0	0.67	-1.657	0.0	1.34	0.02	-1.157	-43.2	0.0
5393.392	58.1	1.1	-0.06	0.0	nan	1.45	-0.06	-806.7	0.0
5393.426	112.0	0.96	-1.112	0.0	1.34	0.03	-0.737	-50.9	0.0
5393.878	112.0	0.67	-0.704	0.0	1.34	0.16	-1.141	38.3	0.0
5393.913	26.0	3.05	-4.221	-7.83	nan	1.86	-4.828	12.6	0.0
5394.304	22.0	3.29	-2.49	-7.54	nan	0.01	-2.49	-0.0	0.0
5394.346	26.0	4.83	-2.507	-7.32	nan	1.9	-2.116	-18.5	0.0
5394.626	25.0	0.0	-4.07	-7.795	nan	79	-3.503	0.0	0.0
5394.657	25.0	0.0	-4.988	-7.795	nan	79	-3.503	0.0	0.0
5394.661	25.0	0.0	-4.21	-7.795	nan	79	-3.503	0.0	0.0
5394.684	25.0	0.0	-6.205	-7.795	nan	79	-3.503	0.0	0.0
